jahrgang,vorname,geschlecht,Anzahl
2013,Jaime,männlich,3
2013,Jakob,männlich,11
2013,Jakub,männlich,4
2013,James,männlich,3
2013,Jamie,männlich,2
2013,Jan,männlich,11
2013,Janik,männlich,1
2013,Janis,männlich,2
2013,Jannis,männlich,3
2013,Jari,männlich,1
2013,Jaromir,männlich,1
2013,Jaron,männlich,4
2013,Jascha,männlich,1
2013,Jasin,männlich,1
2013,Jason,männlich,6
2013,Jasper,männlich,3
2013,Jay,männlich,1
2013,Jayden,männlich,4
2013,Jean-Louis,männlich,1
2013,Jeremias,männlich,2
2013,Jeremy,männlich,3
2013,Jerome,männlich,1
2013,Jesper,männlich,1
2013,Jim,männlich,10
2013,Joachim,männlich,1
2013,Joan,männlich,2
2013,Joaquim,männlich,2
2013,Jodok,männlich,1
2013,Joel,männlich,5
2013,Johan,männlich,2
2013,Johann,männlich,6
2013,Johannes,männlich,1
2013,John,männlich,3
2013,Jon,männlich,3
2013,Jonas,männlich,9
2013,Jonatan,männlich,1
2013,Jonathan,männlich,10
2013,Jordan,männlich,1
2013,Joris,männlich,2
2013,Josef,männlich,2
2013,Joseph,männlich,1
2013,Joshua,männlich,5
2013,Josua,männlich,1
2013,José,männlich,1
2013,Jovan,männlich,3
2013,Joël,männlich,2
2013,Jules,männlich,3
2013,Julian,männlich,11
2013,Julien,männlich,6
2013,Julio,männlich,1
2013,Julius,männlich,2
2013,Junior,männlich,1
2013,Juri,männlich,8
2013,Jusuf,männlich,1
2013,Kaan,männlich,2
2013,Kai,männlich,1
2013,Kamil,männlich,1
2013,Karim,männlich,2
2013,Karl,männlich,4
2013,Kemal,männlich,1
2013,Kenneth,männlich,1
2013,Kerem,männlich,2
2013,Kevin,männlich,2
2013,Khalil,männlich,1
2013,Kian,männlich,1
2013,Kilian,männlich,1
2013,Konstantin,männlich,1
2013,Konstantinos,männlich,1
2013,Kristian,männlich,1
2013,Kristijan,männlich,1
2013,Lars,männlich,6
2013,Lasse,männlich,2
2013,Laurenz,männlich,1
2013,Laurin,männlich,6
2013,Lazar,männlich,1
2013,Lean,männlich,1
2013,Leandro,männlich,5
2013,Leano,männlich,2
2013,Leart,männlich,2
2013,Lennard,männlich,2
2013,Lennox,männlich,1
2013,Lenny,männlich,3
2013,Leo,männlich,18
2013,Leon,männlich,15
2013,Leonard,männlich,2
2013,Leonardo,männlich,8
2013,Leonhard,männlich,1
2013,Leonidas,männlich,1
2013,Leopold,männlich,2
2013,Levi,männlich,6
2013,Levin,männlich,9
2013,Liam,männlich,11
2013,Lian,männlich,2
2013,Lino,männlich,6
2013,Linus,männlich,7
2013,Lio,männlich,2
2013,Lionel,männlich,7
2013,Livio,männlich,3
2013,Lorenz,männlich,2
2013,Lorenzo,männlich,2
2013,Lorik,männlich,4
2013,Lorin,männlich,2
2013,Loris,männlich,8
2013,Lou,männlich,1
2013,Louis,männlich,14
2013,Loïc,männlich,4
2013,Luan,männlich,3
2013,Luc,männlich,1
2013,Luca,männlich,10
2013,Lucas,männlich,9
2013,Lucian,männlich,1
2013,Lucien,männlich,2
2013,Luigi,männlich,1
2013,Luis,männlich,14
2013,Luka,männlich,2
2013,Lukas,männlich,7
2013,Luke,männlich,3
2013,Léo,männlich,2
2013,Léon,männlich,1
2013,Léonard,männlich,1
2013,Mael,männlich,2
2013,Mahdi,männlich,2
2013,Mahir,männlich,2
2013,Maksim,männlich,1
2013,Malik,männlich,3
2013,Malte,männlich,2
2013,Marc,männlich,3
2013,Marcel,männlich,1
2013,Marco,männlich,4
2013,Marcos,männlich,1
2013,Marek,männlich,1
2013,Marino,männlich,2
2013,Marios,männlich,1
2013,Marius,männlich,4
2013,Mark,männlich,3
2013,Marko,männlich,4
2013,Markus,männlich,1
2013,Marlo,männlich,1
2013,Marlon,männlich,10
2013,Martim,männlich,2
2013,Martin,männlich,1
2013,Marvin,männlich,3
2013,Matea,männlich,1
2013,Matej,männlich,3
2013,Mateja,männlich,1
2013,Mateo,männlich,6
2013,Mathias,männlich,1
2013,Mathieu,männlich,1
2013,Mathis,männlich,2
2013,Matias,männlich,2
2013,Matteo,männlich,7
2013,Matthew,männlich,1
2013,Mattia,männlich,3
2013,Mattis,männlich,4
2013,Maurice,männlich,2
2013,Max,männlich,4
2013,Maxim,männlich,3
2013,Maxime,männlich,3
2013,Maximilian,männlich,12
2013,Maël,männlich,5
2013,Meir,männlich,1
2013,Melih,männlich,1
2013,Melis,männlich,1
2013,Melvin,männlich,1
2013,Merlin,männlich,2
2013,Mesut,männlich,1
2013,Mete,männlich,1
2013,Micha,männlich,1
2013,Michael,männlich,3
2013,Michail,männlich,1
2013,Michel,männlich,2
2013,Michele,männlich,2
2013,Miguel,männlich,3
2013,Mika,männlich,3
2013,Milan,männlich,5
2013,Miles,männlich,3
2013,Milo,männlich,9
2013,Mio,männlich,1
2013,Miran,männlich,1
2013,Mirko,männlich,1
2013,Miro,männlich,4
2013,Mischa,männlich,2
2013,Mohamed,männlich,2
2013,Mohammed,männlich,2
2013,Moris,männlich,1
2013,Moritz,männlich,8
2013,Morris,männlich,1
2013,Moshe,männlich,2
2013,Muhammad,männlich,2
2013,Muhammed,männlich,3
2013,Murat,männlich,1
2013,Musa,männlich,1
2013,Nabil,männlich,1
2013,Nael,männlich,1
2013,Nathan,männlich,4
2013,Nathanael,männlich,1
2013,Nathaniel,männlich,1
2013,Neil,männlich,1
2013,Nelio,männlich,1
2013,Nelson,männlich,1
2013,Neo,männlich,1
2013,Nevin,männlich,1
2013,Nevio,männlich,2
2013,Nic,männlich,2
2013,Niccolò,männlich,2
2013,Nick,männlich,3
2013,Niclas,männlich,1
2013,Nico,männlich,8
2013,Nicolas,männlich,13
2013,Nicolás,männlich,1
2013,Nigel,männlich,1
2013,Niklas,männlich,8
2013,Niklaus,männlich,1
2013,Niko,männlich,1
2013,Nikola,männlich,3
2013,Nikolai,männlich,1
2013,Nikolaos,männlich,1
2013,Nils,männlich,14
2013,Nima,männlich,1
2013,Nino,männlich,6
2013,Noa,männlich,1
2013,Noah,männlich,9
2013,Noam,männlich,6
2013,Noe,männlich,3
2013,Noel,männlich,5
2013,Nour,männlich,1
2013,Noé,männlich,5
2013,Noël,männlich,1
2013,Nuri,männlich,1
2013,Oliver,männlich,6
2013,Olivier,männlich,2
2013,Omar,männlich,3
2013,Orell,männlich,2
2013,Orlando,männlich,2
2013,Oscar,männlich,4
2013,Oskar,männlich,6
2013,Otis,männlich,2
2013,Ozan,männlich,2
2013,Pablo,männlich,4
2013,Paul,männlich,7
2013,Pavel,männlich,1
2013,Pavle,männlich,1
2013,Pedro,männlich,1
2013,Peter,männlich,1
2013,Petros,männlich,1
2013,Phil,männlich,2
2013,Philip,männlich,2
2013,Philipp,männlich,5
2013,Philippe,männlich,3
2013,Pierre,männlich,2
2013,Piet,männlich,1
2013,Pinchas,männlich,1
2013,Pio,männlich,1
2013,Piotr,männlich,1
2013,Péter,männlich,1
2013,Rafael,männlich,4
2013,Raffael,männlich,2
2013,Ramazan,männlich,1
2013,Raoul,männlich,1
2013,Raphael,männlich,5
2013,Raul,männlich,3
2013,Ravi,männlich,1
2013,Ray,männlich,3
2013,Rayan,männlich,1
2013,Raúl,männlich,3
2013,Remo,männlich,1
2013,Remy,männlich,2
2013,Reto,männlich,1
2013,Richard,männlich,2
2013,Rico,männlich,1
2013,Rion,männlich,2
2013,Robert,männlich,2
2013,Robin,männlich,3
2013,Rodrigo,männlich,5
2013,Roger,männlich,2
2013,Roland,männlich,1
2013,Romeo,männlich,2
2013,Rouven,männlich,1
2013,Roy,männlich,1
2013,Ruben,männlich,6
2013,Rubén,männlich,1
2013,Ruzhdi,männlich,1
2013,Ryan,männlich,4
2013,Ryszard,männlich,1
2013,Sacha,männlich,2
2013,Sadik,männlich,1
2013,Sahin,männlich,1
2013,Sai,männlich,1
2013,Salih,männlich,1
2013,Salim,männlich,1
2013,Salomon,männlich,2
2013,Salvatore,männlich,1
2013,Sam,männlich,1
2013,Sami,männlich,1
2013,Samir,männlich,2
2013,Samuel,männlich,10
2013,Samuele,männlich,1
2013,Sander,männlich,1
2013,Sandro,männlich,2
2013,Santiago,männlich,4
2013,Sascha,männlich,1
2013,Sean,männlich,1
2013,Sebastian,männlich,6
2013,Sebastiano,männlich,1
2013,Selim,männlich,1
2013,Semir,männlich,1
2013,Serge,männlich,1
2013,Sergej,männlich,1
2013,Sergio,männlich,2
2013,Silvan,männlich,7
2013,Silvio,männlich,1
2013,Simeon,männlich,1
2013,Simon,männlich,5
2013,Siro,männlich,1
2013,Stavros,männlich,1
2013,Stefan,männlich,4
2013,Stefano,männlich,1
2013,Sunny,männlich,1
2013,Sven,männlich,1
2013,Tarek,männlich,1
2013,Taulant,männlich,1
2013,Tenzin,männlich,2
2013,Teo,männlich,1
2013,Teodor,männlich,1
2013,Theo,männlich,5
2013,Theodor,männlich,2
2013,Thierry,männlich,3
2013,Thies,männlich,1
2013,Théo,männlich,1
2013,Tiago,männlich,7
2013,Tian,männlich,2
2013,Tibor,männlich,1
2013,Til,männlich,1
2013,Till,männlich,4
2013,Tim,männlich,8
2013,Timo,männlich,4
2013,Titus,männlich,1
2013,Tobias,männlich,3
2013,Tom,männlich,2
2013,Tommaso,männlich,2
2013,Tomás,männlich,1
2013,Tristan,männlich,2
2013,Urban,männlich,1
2013,Ursin,männlich,1
2013,Vadim,männlich,1
2013,Valentin,männlich,8
2013,Valentine,männlich,1
2013,Valentino,männlich,1
2013,Vanja,männlich,1
2013,Vasco,männlich,1
2013,Vasilije,männlich,1
2013,Vicente,männlich,1
2013,Victor,männlich,3
2013,Viktor,männlich,2
2013,Vincent,männlich,11
2013,Vinko,männlich,1
2013,Visar,männlich,1
2013,Vito,männlich,2
2013,Vitus,männlich,1
2013,Walter,männlich,1
2013,William,männlich,6
2013,Yael,männlich,1
2013,Yan,männlich,1
2013,Yanis,männlich,1
2013,Yann,männlich,1
2013,Yannick,männlich,3
2013,Yannik,männlich,1
2013,Yasin,männlich,1
2013,Yonas,männlich,1
2013,Youssef,männlich,2
2013,Yuma,männlich,3
2013,Yuri,männlich,2
2013,Yusuf,männlich,1
2013,Yves,männlich,4
2013,Zana,männlich,1
2012,Aaron,männlich,10
2012,Abdirahman,männlich,1
2012,Abraham,männlich,2
2012,Adam,männlich,8
2012,Adil,männlich,3
2012,Adrian,männlich,3
2012,Adriano,männlich,1
2012,Adrien,männlich,3
2012,Afonso,männlich,1
2012,Ajan,männlich,3
2012,Akira,männlich,1
2012,Alan,männlich,1
2012,Aldin,männlich,1
2012,Alec,männlich,1
2012,Alejandro,männlich,4
2012,Aleksa,männlich,2
2012,Alem,männlich,1
2012,Alessandro,männlich,5
2012,Alessio,männlich,1
2012,Alex,männlich,4
2012,Alexander,männlich,10
2012,Alexandre,männlich,1
2012,Alexandru,männlich,2
2012,Alexey,männlich,1
2012,Alexis,männlich,1
2012,Alfred,männlich,1
2012,Ali,männlich,4
2012,Allison,männlich,1
2012,Almir,männlich,1
2012,Alois,männlich,1
2012,Altin,männlich,1
2012,Amar,männlich,4
2012,Amedeo,männlich,1
2012,Amel,männlich,1
2012,Amin,männlich,2
2012,Amir,männlich,6
2012,Ammar,männlich,2
2012,Ananda,männlich,1
2012,Anas,männlich,1
2012,Andi,männlich,2
2012,Andreas,männlich,3
2012,Andrej,männlich,1
2012,Andres,männlich,2
2012,Andrew,männlich,1
2012,Andri,männlich,1
2012,Andrin,männlich,2
2012,André,männlich,1
2012,Andrés,männlich,1
2012,Andy,männlich,1
2012,Anes,männlich,1
2012,Angel,männlich,2
2012,Angelo,männlich,2
2012,Anik,männlich,1
2012,Antoine,männlich,1
2012,Anton,männlich,2
2012,Antonio,männlich,1
2012,Aras,männlich,1
2012,Arda,männlich,1
2012,Ari,männlich,1
2012,Arian,männlich,4
2012,Arianit,männlich,1
2012,Ariel,männlich,1
2012,Arlind,männlich,1
2012,Arman,männlich,1
2012,Armin,männlich,1
2012,Arne,männlich,1
2012,Arno,männlich,3
2012,Aron,männlich,3
2012,Arthur,männlich,2
2012,Arturo,männlich,1
2012,Athanasios,männlich,1
2012,Attila,männlich,1
2012,Augustin,männlich,1
2012,Aurel,männlich,4
2012,Aurelio,männlich,4
2012,Axel,männlich,1
2012,Ayan,männlich,1
2012,Ayman,männlich,1
2012,Basil,männlich,5
2012,Bastian,männlich,1
2012,Beda,männlich,3
2012,Bela,männlich,4
2012,Ben,männlich,12
2012,Benjamin,männlich,13
2012,Benno,männlich,1
2012,Bertrand,männlich,1
2012,Besir,männlich,1
2012,Bilal,männlich,2
2012,Bogdan,männlich,1
2012,Bruno,männlich,2
2012,Bryan,männlich,2
2012,Can,männlich,1
2012,Carl,männlich,1
2012,Carlo,männlich,3
2012,Carlos,männlich,1
2012,Carmelo,männlich,1
2012,Carmine,männlich,1
2012,Caspar,männlich,4
2012,Celestino,männlich,1
2012,Chaim,männlich,1
2012,Charles,männlich,4
